Waltham Forest,Robbery,1473,987,714,652,606,835,976,837,786
Waltham Forest,Sexual Offences,344,294,413,477,504,607,518,493,540
Waltham Forest,Theft,6593,5542,4928,4730,4942,4907,5124,5186,5011
Waltham Forest,Vehicle Offences,4671,3806,2647,2673,2540,3410,3848,4346,4061
Waltham Forest,Violence Against the Person,5393,4474,5141,5784,6212,6019,6410,6139,7160
Wandsworth,Arson and Criminal Damage,2273,1800,1720,1902,1791,1981,1725,1640,1682
Wandsworth,Burglary,3810,3099,2679,2395,2360,2399,2771,2723,2498
Wandsworth,Drug Offences,1389,1107,918,737,921,882,719,965,1723
Wandsworth,Historical Fraud and Forgery,963,90,0,0,0,0,0,0,0
Wandsworth,Miscellaneous Crimes Against Society,284,262,285,345,306,318,338,290,383
Wandsworth,Possession of Weapons,118,116,99,142,136,195,213,177,201
Wandsworth,Public Order Offences,1048,751,997,1409,1381,1480,1545,1663,1869
Wandsworth,Robbery,1338,984,614,457,615,763,862,891,834
Wandsworth,Sexual Offences,406,382,428,572,663,726,709,708,663
Wandsworth,Theft,8882,7433,6204,6485,6716,6583,6325,6452,5679
Wandsworth,Vehicle Offences,4874,3670,3508,3094,4205,3914,4010,4214,3897
Wandsworth,Violence Against the Person,4623,3391,4548,5688,5633,6094,6651,6659,7475
Westminster,Arson and Criminal Damage,2631,2086,2001,2040,2164,2212,2275,2399,2208
Westminster,Burglary,4521,3920,3439,3162,3227,3499,4317,4647,3262
Westminster,Drug Offences,5414,4448,3009,2188,2174,2357,1953,3419,3649
Westminster,Historical Fraud and Forgery,2393,174,0,0,0,0,0,0,0
Westminster,Miscellaneous Crimes Against Society,579,569,502,511,523,518,425,413,496
Westminster,Possession of Weapons,220,245,288,270,360,469,463,482,337
Westminster,Public Order Offences,2128,1644,1868,2171,2582,3197,3255,3485,3355
Westminster,Robbery,2684,2259,1998,1547,1856,2392,3180,4468,2293
Westminster,Sexual Offences,681,566,748,828,918,1051,1281,1167,991
Westminster,Theft,38377,30666,25073,25065,23770,27309,31513,46546,21958
Westminster,Vehicle Offences,3784,3534,3359,3175,4010,4354,4226,4895,4124
Westminster,Violence Against the Person,7242,5619,6946,8080,8657,9876,10249,11119,9590
Aviation Security(SO18),Total,2949,2534,3085,3022,3261,3645,3353,3573,1714
Barking and Dagenham,Total,20348,16537,16230,17191,17777,18694,18309,20199,20761
Barnet,Total,29988,23219,23036,24626,25727,27002,28298,31617,29588
Bexley,Total,14745,11916,12206,12347,13435,14831,15386,18082,16806
Brent,Total,33165,24691,25212,25631,27690,29771,30822,30483,31095
Bromley,Total,24005,19488,20186,21100,20753,22792,23237,25220,23728
Camden,Total,37642,29305,27939,30345,30195,37957,35670,39835,31652
Croydon,Total,37372,28453,28349,29339,30261,30598,31061,33906,35880
Ealing,Total,35390,26738,25717,27010,28053,28359,28335,31865,31679
Enfield,Total,27149,22368,22415,22844,23327,25235,28018,30613,31128
Greenwich,Total,25279,19745,20626,21621,23570,25531,25724,28913,27704
Hackney,Total,33205,26296,25201,27296,29182,31841,31275,34507,33084
Hammersmith and Fulham,Total,25386,19348,19745,20468,20893,21726,22134,23885,20577
Haringey,Total,29683,21480,23551,25481,28252,30348,31058,32483,31372
Harrow,Total,16381,12444,12303,12993,13618,13961,14907,17389,17186
Havering,Total,19471,15483,15348,16387,17497,18972,18712,19210,18173
Hillingdon,Total,25131,19118,21632,21990,22771,24784,25066,27466,26768
Hounslow,Total,27178,20024,20365,21798,22923,24896,25491,27007,26044
Islington,Total,31735,24691,25694,28184,27891,32218,28804,30411,27337
Kensington and Chelsea,Total,24349,18411,18460,19718,20278,21521,22080,25265,19458
Kingston upon Thames,Total,12297,9470,9582,10089,10370,11493,12384,13234,12250
Lambeth,Total,40384,33067,33093,34538,35543,34999,35114,36312,33327
Lewisham,Total,29482,22885,21842,24289,24967,25134,26121,29195,29702
Merton,Total,15668,12005,11914,12659,13235,13810,13831,14531,14585
Newham,Total,38492,28601,28826,30279,31240,34576,36072,36338,36199
Redbridge,Total,26599,20461,20317,19562,20219,23456,23571,24189,25026
Richmond upon Thames,Total,13747,10758,10717,10739,11458,13240,12718,12947,13206
Southwark,Total,37580,32278,29871,31214,32569,34141,35730,40117,34687
Sutton,Total,13329,10366,10789,10877,11047,12063,12105,13967,13993
Tower Hamlets,Total,34582,27539,26724,28600,30722,32047,33726,35436,34203
Waltham Forest,Total,27987,22645,20891,21650,21493,22813,23708,24252,25370
Wandsworth,Total,30008,23085,22000,23226,24727,25335,25868,26382,26904
Westminster,Total,70654,55730,49231,49037,50241,57234,63137,83040,52263
